element_id	element_type	length	n_cds_called	has_relaxase	relaxase_families	mpf_classes	n_mpf_classes	n_fa_fata_profiles	exclusion_family_hit	phylum	genus
NC_010814_3054740..3124632	NA	69893	72	1	T4SS_MOBC,T4SS_MOBH,profile_MOBT	none	0	0		Desulfobacterota	Trichlorobacter
NC_010814_6077..280100	ICE	274024	288	1	T4SS_MOBH	none	0	0		Desulfobacterota	Trichlorobacter
NC_011000_2812878..2859770	ICE	46893	55	1	T4SS_MOBH,profile_MOBT	none	0	0		Proteobacteria	Burkholderia
NC_011035_1587598..1619250	NA	31653	50	0	NA	none	0	0		Proteobacteria	Neisseria
NC_011072_1202367..1237394	ICE	35028	32	1	T4SS_MOBP1,profile_MOBT	none	0	4		Firmicutes	Streptococcus
NC_011094_2796965..2819309	IME	22345	18	1	T4SS_MOBP1	none	0	0		Proteobacteria	Salmonella
NC_011134_293302..333953	NA	40652	40	1	profile_MOBT	none	0	0		Firmicutes	Streptococcus
NC_011134_94474..100491	NA	6018	8	1	profile_MOBT	none	0	0		Firmicutes	Streptococcus
NC_011138_3696664..3732725	NA	36062	32	1	T4SS_MOBC	none	0	0		Proteobacteria	Alteromonas
NC_011144_1616644..1737271	NA	120628	129	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0		Proteobacteria	Phenylobacterium
NC_011146_3550981..3555769	NA	4789	7	0	NA	none	0	0		Desulfobacterota	Geomonas
NC_011206_2031455..2054280	NA	22826	26	1	T4SS_MOBV	none	0	0		Proteobacteria	Acidithiobacillus
NC_011283_1817492..1880912	ICE	63421	55	1	T4SS_MOBC,profile_MOBM	MPF_T	1	0	Eex_IncN	Proteobacteria	Klebsiella
NC_011283_4451505..4485799	NA	34295	33	1	T4SS_MOBP1	none	0	0		Proteobacteria	Klebsiella
NC_011296_283463..307783	NA	24321	31	1	profile_MOBF	none	0	0		Nitrospirota	Thermodesulfovibrio
NC_011365_1041274..1187967	ICE	146694	153	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0		Proteobacteria	Gluconacetobacter
NC_011365_1909663..1933874	NA	24212	28	1	T4SS_MOBP1	none	0	0		Proteobacteria	Gluconacetobacter
NC_011365_3031715..3095728	NA	64014	70	1	T4SS_MOBP1,profile_MOBT	none	0	0		Proteobacteria	Gluconacetobacter
NC_011365_506471..517575	NA	11105	14	1	T4SS_MOBQ	none	0	0		Proteobacteria	Gluconacetobacter
NC_011386_169203..266107	ICE	96905	111	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Afipia
NC_011386_2328065..2425755	ICE	97691	95	1	T4SS_MOBP1,profile_MOBT	none	0	0		Proteobacteria	Afipia
NC_011386_3487203..3614289	NA	127087	128	1	T4SS_MOBP1,T4SS_MOBV	MPF_T	1	0		Proteobacteria	Afipia
NC_011567_648861..725897	NA	77037	92	1	T4SS_MOBC	none	0	0		Firmicutes	Anoxybacillus
NC_011662_975523..1219207	ICE	243685	234	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Thauera
NC_011666_2115720..2147426	IME	31707	31	1	T4SS_MOBP1	none	0	0		Proteobacteria	Methylocella
NC_011729_2751610..2778226	NA	26617	23	1	T4SS_MOBP1	none	0	0		Cyanobacteria	Gloeothece
NC_011741_4575707..4596396	IME	20690	21	1	T4SS_MOBP1	none	0	0		Proteobacteria	Escherichia
NC_011761_2145740..2192783	NA	47044	50	1	T4SS_MOBV	none	0	0		Proteobacteria	Acidithiobacillus
NC_011773_5243073..5281639	IME	38567	37	1	T4SS_MOBH	none	0	0		Firmicutes	Bacillus_A
NC_011837_346217..508207	ICE	161991	164	1	T4SS_MOBC,T4SS_MOBH,profile_MOBT	none	0	0		Firmicutes_A	Clostridium_B
NC_011883_1249225..1466945	NA	217721	185	1	T4SS_MOBV,profile_MOBT	none	0	1	Eex_IncN	Desulfobacterota_I	Desulfovibrio
NC_011884_4116092..4146091	IME	30000	26	1	T4SS_MOBQ	none	0	0		Cyanobacteria	Cyanothece
NC_011891_1228929..1306266	ICE	77338	70	1	profile_MOBF	MPF_T	1	0		Myxococcota	Anaeromyxobacter
NC_011901_1988367..2031762	NA	43396	41	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Thioalkalivibrio_A
NC_011901_2928215..3060935	ICE	132721	132	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Thioalkalivibrio_A
NC_011985_1045403..1091170	NA	45768	60	1	T4SS_MOBC	none	0	0		Proteobacteria	Rhizobium
NC_011985_3793863..3896759	NA	102897	86	1	T4SS_MOBP1,T4SS_MOBQ,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Rhizobium
NC_011989_577998..608899	NA	30902	34	1	T4SS_MOBQ,T4SS_MOBV	none	0	0		Proteobacteria	Allorhizobium
NC_011992_1651847..1664530	NA	12684	11	1	profile_MOBF	none	0	1		Proteobacteria	Diaphorobacter
NC_012034_2558194..2593479	IME	35286	47	1	T4SS_MOBC,profile_MOBT	none	0	1		Firmicutes_A	Caldicellulosiruptor
NC_012039_789761..826040	NA	36280	48	0	NA	none	0	0		Campylobacterota	Campylobacter_D
NC_012125_4722362..4737252	NA	14891	15	1	T4SS_MOBP1	none	0	0		Proteobacteria	Salmonella
NC_012214_3300526..3310387	NA	9862	11	1	T4SS_MOBH	none	0	0		Proteobacteria	Erwinia
NC_012467_1001438..1136741	ICE	135304	123	1	T4SS_MOBP1,profile_MOBT	MPF_FA	1	20		Firmicutes	Streptococcus
NC_012469_1771399..1812468	ICE	41070	45	1	profile_MOBT	MPF_FA	1	7		Firmicutes	Streptococcus
NC_012483_1238802..1473052	NA	234251	180	1	profile_MOBF	MPF_T	1	0		Acidobacteriota	Acidobacterium
NC_012559_878399..890492	NA	12094	12	1	T4SS_MOBP1	none	0	0		Proteobacteria	Laribacter
NC_012660_2050486..2190550	ICE	140065	143	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Pseudomonas_E
NC_012668_2916746..3071439	ICE	154694	140	1	T4SS_MOBH	MPF_F	1	0	EexR	Proteobacteria	Vibrio
NC_012691_2054650..2091211	NA	36562	30	1	T4SS_MOBH	none	0	0		Proteobacteria	Tolumonas
NC_012731_3395820..3472027	ICE	76208	58	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Klebsiella
NC_012779_319354..380035	ICE	60682	60	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Edwardsiella
NC_012785_1787318..1805342	NA	18025	13	1	T4SS_MOBH	none	0	0		Thermotogota	Kosmotoga
NC_012791_2231899..2264675	NA	32777	31	1	T4SS_MOBP1	none	0	0		Proteobacteria	Variovorax
NC_012791_2356009..2408628	NA	52620	54	1	T4SS_MOBP1,T4SS_MOBV,profile_MOBT	none	0	0		Proteobacteria	Variovorax
NC_012791_4746254..4791484	IME	45231	39	1	T4SS_MOBH,T4SS_MOBP1,T4SS_MOBV,profile_MOBT	none	0	0		Proteobacteria	Variovorax
NC_012792_519244..889863	ICE	370620	335	1	T4SS_MOBP1,T4SS_MOBV,profile_MOBT	MPF_T	1	0		Proteobacteria	Variovorax
NC_012796_791582..808994	NA	17413	28	0	NA	none	0	0		Desulfobacterota_I	Solidesulfovibrio
NC_012803_14428..71803	NA	57376	55	1	profile_MOBF	none	0	1		Actinobacteriota	Micrococcus
NC_012803_662675..685245	IME	22571	22	0	NA	none	0	0		Actinobacteriota	Micrococcus
NC_012856_700799..729121	NA	28323	31	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Ralstonia
NC_012856_800877..816162	NA	15286	14	1	T4SS_MOBP1	none	0	0		Proteobacteria	Ralstonia
NC_012880_3367726..3452355	IME	84630	77	1	T4SS_MOBP1	none	0	0		Proteobacteria	Dickeya
NC_012880_3531824..3550191	IME	18368	16	1	T4SS_MOBC	none	0	0		Proteobacteria	Dickeya
NC_012880_3986858..3995656	IME	8799	11	1	T4SS_MOBC	none	0	0		Proteobacteria	Dickeya
NC_012891_1284664..1298181	NA	13518	16	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NC_012891_236842..275354	IME	38513	47	1	T4SS_MOBV,profile_MOBT	none	0	0		Firmicutes	Streptococcus
NC_012912_1679148..1732972	ICE	53825	47	1	T4SS_MOBC,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Dickeya
NC_012912_4016488..4025136	NA	8649	11	1	T4SS_MOBC	none	0	0		Proteobacteria	Dickeya
NC_012913_1061129..1063919	NA	2791	2	1	T4SS_MOBH	none	0	0		Proteobacteria	Aggregatibacter
NC_012917_1850685..1879434	NA	28750	33	1	T4SS_MOBP1	none	0	0		Proteobacteria	Pectobacterium
NC_012917_578036..584919	IME	6884	9	1	T4SS_MOBC	none	0	0		Proteobacteria	Pectobacterium
NC_012917_983642..1013205	IME	29564	23	1	T4SS_MOBC	none	0	0		Proteobacteria	Pectobacterium
NC_012918_2721982..2814233	NA	92252	77	1	profile_MOBF	MPF_T	1	0		Desulfobacterota	Geomonas
NC_012924_808819..964460	ICE	155642	159	1	T4SS_MOBP1,profile_MOBT	MPF_FA	1	21		Firmicutes	Streptococcus
NC_012926_1032547..1125755	ICE	93209	98	1	T4SS_MOBP1,T4SS_MOBV,profile_MOBT	MPF_FA	1	10		Firmicutes	Streptococcus
NC_012926_549571..577957	NA	28387	35	1	T4SS_MOBP1,profile_MOBT	none	0	4		Firmicutes	Streptococcus
NC_012968_239631..262202	IME	22572	20	1	T4SS_MOBP1	none	0	0		Proteobacteria	Methylotenera
NC_012969_2144366..2210839	IME	66474	84	1	profile_MOBF	none	0	0		Proteobacteria	Methylovorus
NC_012969_2503508..2508729	NA	5222	6	1	T4SS_MOBP1,T4SS_MOBV	none	0	0		Proteobacteria	Methylovorus
NC_013037_5068111..5080869	IME	12759	11	1	T4SS_MOBP1	none	0	0		Bacteroidota	Dyadobacter
NC_013037_6220680..6239334	NA	18655	21	1	T4SS_MOBP1	none	0	0		Bacteroidota	Dyadobacter
NC_013037_6288855..6316555	IME	27701	20	1	T4SS_MOBP1	none	0	0		Bacteroidota	Dyadobacter
NC_013093_1022862..1027333	NA	4472	4	0	NA	none	0	0		Actinobacteriota	Actinosynnema
NC_013093_1223383..1238212	NA	14830	18	0	NA	none	0	0		Actinobacteriota	Actinosynnema
NC_013093_1416399..1430521	NA	14123	18	0	NA	none	0	0		Actinobacteriota	Actinosynnema
NC_013093_186745..205835	NA	19091	23	1	profile_MOBT	none	0	0		Actinobacteriota	Actinosynnema
NC_013093_7448362..7458804	NA	10443	10	0	NA	none	0	0		Actinobacteriota	Actinosynnema
NC_013159_2569240..2579397	NA	10158	15	0	NA	none	0	0		Actinobacteriota	Saccharomonospora
NC_013165_2135122..2150913	IME	15792	14	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Slackia
NC_013165_2248647..2290538	IME	41892	47	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Slackia
NC_013169_2080951..2123483	NA	42533	45	0	NA	none	0	0		Actinobacteriota	Kytococcus
NC_013169_2628213..2643459	NA	15247	16	0	NA	none	0	0		Actinobacteriota	Kytococcus
NC_013169_636588..657599	NA	21012	21	1	profile_MOBF	none	0	1		Actinobacteriota	Kytococcus
NC_013169_805063..828433	NA	23371	22	1	profile_MOBF	none	0	0		Actinobacteriota	Kytococcus
NC_013172_2881181..2915791	NA	34611	34	0	NA	none	0	0		Actinobacteriota	Brachybacterium
NC_013173_1582694..1648600	NA	65907	49	0	NA	none	0	0		Desulfobacterota_I	Desulfomicrobium
NC_013192_906266..1182482	ICE	276217	277	1	T4SS_MOBC,T4SS_MOBP1,T4SS_MOBQ,T4SS_MOBV,profile_MOBM,profile_MOBT	MPF_T	1	1		Fusobacteriota	Leptotrichia
NC_013204_1782091..1824289	ICE	42199	42	1	T4SS_MOBP1	MPF_FA	1	5		Actinobacteriota	Eggerthella
NC_013205_2612624..2625782	NA	13159	10	1	T4SS_MOBC	none	0	0		Firmicutes	Alicyclobacillus
NC_013216_3869561..3899603	NA	30043	34	1	profile_MOBT	none	0	0		Firmicutes_B	Desulfofarcimen
NC_013222_307985..369622	NA	61638	67	1	T4SS_MOBP1	none	0	0		Bacteroidota	Robiginitalea
NC_013235_2136177..2181940	IME	45764	38	1	profile_MOBF	none	0	0		Actinobacteriota	Nakamurella
NC_013235_469432..527041	ICE	57610	44	1	T4SS_MOBQ,profile_MOBF	none	0	0		Actinobacteriota	Nakamurella
NC_013235_691228..710465	NA	19238	17	0	NA	none	0	0		Actinobacteriota	Nakamurella
NC_013315_345557..591552	ICE	245996	221	1	profile_MOBT	none	0	0		Firmicutes_A	Clostridioides
NC_013385_826480..847067	IME	20588	15	0	NA	none	0	0		Firmicutes_B	Ammonifex
NC_013411_600128..636535	NA	36408	59	1	T4SS_MOBC	none	0	0		Firmicutes	Geobacillus
NC_013421_1728172..1807718	ICE	79547	72	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pectobacterium
NC_013421_1876428..1910134	NA	33707	39	1	T4SS_MOBQ	none	0	0		Proteobacteria	Pectobacterium
NC_013421_650611..753402	ICE	102792	111	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pectobacterium
NC_013422_1772375..1830980	NA	58606	62	1	T4SS_MOBP1	none	0	0		Proteobacteria	Halothiobacillus
NC_013422_367010..389196	NA	22187	14	1	T4SS_MOBP1	none	0	0		Proteobacteria	Halothiobacillus
NC_013422_504274..511162	NA	6889	6	1	T4SS_MOBP1	none	0	0		Proteobacteria	Halothiobacillus
NC_013422_998554..1044380	NA	45827	38	1	profile_MOBF	none	0	0		Proteobacteria	Halothiobacillus
NC_013441_591300..604815	NA	13516	14	0	NA	none	0	0		Actinobacteriota	Gordonia
NC_013450_1709480..1774428	NA	64949	60	1	profile_MOBT	MPF_FA	1	6	DUF4467	Firmicutes	Staphylococcus
NC_013456_102528..316157	NA	213630	210	1	T4SS_MOBC	none	0	0		Proteobacteria	Vibrio
NC_013456_1668087..2017340	ICE	349254	327	1	T4SS_MOBP1,profile_MOBM	none	0	0		Proteobacteria	Vibrio
NC_013510_42852..47484	NA	4633	4	0	NA	none	0	0		Actinobacteriota	Thermomonospora
NC_013510_5127758..5141642	NA	13885	14	0	NA	none	0	0		Actinobacteriota	Thermomonospora
NC_013515_1281427..1317217	NA	35791	48	1	T4SS_MOBQ	MPF_T	1	1		Fusobacteriota	Streptobacillus
NC_013530_867898..916677	NA	48780	53	1	profile_MOBF	none	0	1		Actinobacteriota	Xylanimonas
NC_013592_2972012..3023098	ICE	51087	53	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Dickeya
NC_013595_151568..156477	NA	4910	5	0	NA	none	0	0		Actinobacteriota	Streptosporangium
NC_013595_708107..731235	NA	23129	25	0	NA	none	0	0		Actinobacteriota	Streptosporangium
NC_013595_9553717..9588675	AICE	34959	34	0	NA	none	0	0		Actinobacteriota	Streptosporangium
NC_013656_610661..614817	NA	4157	5	0	NA	none	0	0		Firmicutes	Lactococcus
NC_013722_3041048..3131613	ICE	90566	85	0	NA	none	0	0	Eex_IncN	Proteobacteria	Xanthomonas_A
NC_013729_2174047..2180865	NA	6819	11	0	NA	none	0	0		Actinobacteriota	Kribbella
NC_013729_2267419..2300017	NA	32599	30	1	profile_MOBF	none	0	0		Actinobacteriota	Kribbella
NC_013729_3587297..3594224	NA	6928	7	0	NA	none	0	0		Actinobacteriota	Kribbella
NC_013729_388064..402899	NA	14836	15	0	NA	none	0	0		Actinobacteriota	Kribbella
NC_013729_5988917..5996318	NA	7402	7	0	NA	none	0	0		Actinobacteriota	Kribbella
NC_013729_912539..918690	NA	6152	8	1	T4SS_MOBQ,profile_MOBF	none	0	0		Actinobacteriota	Kribbella
NC_013757_1499382..1511983	NA	12602	8	1	profile_MOBF	none	0	0		Actinobacteriota	Geodermatophilus
NC_013757_1534521..1569228	AICE	34708	32	0	NA	none	0	0		Actinobacteriota	Geodermatophilus
NC_013757_780835..816707	IME	35873	28	1	profile_MOBF	none	0	0		Actinobacteriota	Geodermatophilus
NC_013757_905585..919548	NA	13964	7	1	profile_MOBF	none	0	0		Actinobacteriota	Geodermatophilus
NC_013798_283548..337531	NA	53984	55	1	T4SS_MOBP1	MPF_FA	1	7		Firmicutes	Streptococcus
NC_013853_1271111..1347229	ICE	76119	69	1	profile_MOBT	MPF_FA	1	8		Firmicutes	Streptococcus
NC_013854_1582302..1595553	NA	13252	18	1	T4SS_MOBQ	none	0	0		Proteobacteria	Azospirillum
NC_013861_3335593..3431895	ICE	96303	96	1	T4SS_MOBP1	MPF_T	1	1		Proteobacteria	Legionella
NC_013892_1429060..1512928	NA	83869	80	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Xenorhabdus
NC_013929_3336516..3378072	NA	41557	42	0	NA	none	0	0		Actinobacteriota	Streptomyces
NC_013929_5254726..5270867	NA	16142	21	0	NA	none	0	0		Actinobacteriota	Streptomyces
NC_013929_5843741..5862012	NA	18272	20	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NC_013929_5908073..5939455	NA	31383	30	0	NA	none	0	0		Actinobacteriota	Streptomyces
NC_013929_6257048..6273511	NA	16464	21	0	NA	none	0	0		Actinobacteriota	Streptomyces
NC_013939_1070062..1101617	NA	31556	34	1	T4SS_MOBH	none	0	0		Deferribacterota	Deferribacter
NC_013941_3297506..3342635	NA	45130	55	1	T4SS_MOBP1	none	0	0		Proteobacteria	Escherichia
NC_013943_2779865..2848890	IME	69026	64	1	T4SS_MOBH,profile_MOBT	none	0	0		Deferribacterota	Denitrovibrio
NC_013947_3806821..3849331	NA	42511	35	1	profile_MOBF	none	0	0		Actinobacteriota	Stackebrandtia
NC_013947_4504415..4510873	NA	6459	7	0	NA	none	0	0		Actinobacteriota	Stackebrandtia
NC_013947_5705292..5732307	NA	27016	29	1	profile_MOBF	none	0	0		Actinobacteriota	Stackebrandtia
NC_013947_6585847..6593163	NA	7317	7	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Stackebrandtia
NC_014006_1820778..1856993	NA	36216	44	1	profile_MOBF	none	0	0		Proteobacteria	Sphingobium
NC_014006_1973709..2061647	ICE	87939	97	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Sphingobium
NC_014006_2934452..3030065	NA	95614	100	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Sphingobium
NC_014006_434516..476784	ICE	42269	50	1	T4SS_MOBP1,T4SS_MOBV,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Sphingobium
NC_014029_345141..403014	NA	57874	64	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Yersinia
NC_014032_3339126..3343191	NA	4066	6	0	NA	none	0	0		Bacteroidota	Salinibacter
NC_014033_1301154..1311468	IME	10315	10	1	T4SS_MOBP1	none	0	0		Bacteroidota	Prevotella
NC_014041_1584736..1594524	NA	9789	9	0	NA	none	0	0		Bacteroidota	Zunongwangia
NC_014041_1814583..1983973	ICE	169391	158	1	T4SS_MOBB	none	0	0		Bacteroidota	Zunongwangia
NC_014121_416311..525347	NA	109037	122	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Enterobacter
NC_014125_609202..648915	ICE	39714	38	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Legionella
NC_014151_1357563..1388192	NA	30630	31	1	T4SS_MOBC	none	0	0		Actinobacteriota	Cellulomonas
NC_014153_2073897..2202852	ICE	128956	127	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0		Proteobacteria	Thiomonas
NC_014153_414462..429122	NA	14661	20	1	profile_MOBF	none	0	0		Proteobacteria	Thiomonas
NC_014168_1977897..1985488	NA	7592	8	0	NA	none	0	0		Actinobacteriota	Segniliparus
NC_014168_2129531..2141826	NA	12296	19	0	NA	none	0	0		Actinobacteriota	Segniliparus
NC_014206_2484198..2521442	NA	37245	34	0	NA	none	0	0		Firmicutes	Geobacillus
NC_014207_2577103..2586177	NA	9075	6	0	NA	none	0	0		Proteobacteria	Methylotenera
NC_014209_56706..94524	NA	37819	46	1	T4SS_MOBP1,T4SS_MOBP2,T4SS_MOBP3,profile_MOBT	MPF_FA	1	3		Firmicutes_A	Thermoanaerobacter
NC_014210_734704..741242	NA	6539	11	0	NA	none	0	0		Actinobacteriota	Nocardiopsis
NC_014211_452398..457171	NA	4774	5	0	NA	none	0	0		Actinobacteriota	Nocardiopsis
NC_014215_213527..256819	ICE	43293	38	1	profile_MOBF	none	0	0		Actinobacteriota	Propionibacterium
NC_014217_2016986..2056520	IME	39535	40	1	T4SS_MOBQ	none	0	0		Proteobacteria	Starkeya
NC_014217_2760716..2817548	IME	56833	45	1	T4SS_MOBQ,profile_MOBT	none	0	0		Proteobacteria	Starkeya
NC_014218_1818039..1837434	NA	19396	22	1	T4SS_MOBP1	MPF_FA	1	4		Actinobacteriota	Arcanobacterium
NC_014251_1991237..2035155	ICE	43919	48	1	profile_MOBT	MPF_FA	1	7		Firmicutes	Streptococcus
NC_014318_14731..25246	NA	10516	11	0	NA	none	0	0		Actinobacteriota	Amycolatopsis
NC_014318_6554616..6559769	NA	5154	6	0	NA	none	0	0		Actinobacteriota	Amycolatopsis
NC_014364_129183..145508	NA	16326	19	0	NA	none	0	0		Spirochaetota	Sediminispirochaeta
NC_014364_521185..538872	NA	17688	15	0	NA	none	0	0		Spirochaetota	Sediminispirochaeta
NC_014376_3982678..4011844	IME	29167	29	1	T4SS_MOBP1,profile_MOBT	none	0	0		Firmicutes_A	Lacrimispora
NC_014376_4144975..4192894	NA	47920	45	1	T4SS_MOBP1	none	0	0		Firmicutes_A	Lacrimispora
NC_014391_16087..29707	AICE	13621	19	0	NA	none	0	0		Actinobacteriota	Micromonospora
NC_014391_2880828..2907772	NA	26945	28	0	NA	none	0	0		Actinobacteriota	Micromonospora
NC_014391_5262526..5305301	NA	42776	41	0	NA	none	0	0		Actinobacteriota	Micromonospora
NC_014391_6011104..6017734	NA	6631	11	0	NA	none	0	0		Actinobacteriota	Micromonospora
NC_014393_3635827..3666434	NA	30608	29	1	profile_MOBT	none	0	0		Firmicutes_A	Clostridium_K
NC_014394_1637728..1667188	IME	29461	22	1	T4SS_MOBC	none	0	0		Proteobacteria	Gallionella
NC_014394_1811257..1825814	NA	14558	13	1	T4SS_MOBP1,T4SS_MOBV	none	0	0		Proteobacteria	Gallionella
NC_014394_2777009..2780676	NA	3668	5	1	T4SS_MOBP1,T4SS_MOBV	none	0	1		Proteobacteria	Gallionella
NC_014410_273777..309314	NA	35538	41	1	T4SS_MOBP1,T4SS_MOBP2,T4SS_MOBP3	MPF_FA	1	3		Firmicutes_A	Thermoanaerobacterium
NC_014414_1066593..1105651	ICE	39059	29	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Parvularcula
NC_014414_1150029..1217384	IME	67356	67	1	T4SS_MOBP1	none	0	0		Proteobacteria	Parvularcula
NC_014414_8800..50117	ICE	41318	37	1	profile_MOBF	MPF_F	1	0		Proteobacteria	Parvularcula
NC_014494_830913..878241	IME	47329	42	1	T4SS_MOBP1	none	0	6		Firmicutes	Streptococcus
NC_014494_965268..1102986	NA	137719	137	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NC_014498_999659..1170615	ICE	170957	165	1	T4SS_MOBP1,profile_MOBT	MPF_FA	1	20		Firmicutes	Streptococcus
NC_014500_3126494..3201103	ICE	74610	65	1	T4SS_MOBC,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Dickeya
NC_014500_586837..596539	IME	9703	12	1	T4SS_MOBC	none	0	0		Proteobacteria	Dickeya
NC_014500_858366..1087159	ICE	228794	208	1	T4SS_MOBC,T4SS_MOBP1,profile_MOBT	MPF_T	1	0		Proteobacteria	Dickeya
NC_014501_482109..593462	ICE	111354	85	1	T4SS_MOBP1	none	0	0		Cyanobacteria	Gloeothece
NC_014501_907714..1046035	ICE	138322	134	1	T4SS_MOBP1,T4SS_MOBP3,profile_MOBT	none	0	0		Cyanobacteria	Gloeothece
NC_014532_3548936..3633847	ICE	84912	108	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Halomonas
NC_014555_1496741..1562797	ICE	66057	60	1	T4SS_MOBP1	MPF_T	1	0		Campylobacterota	Helicobacter
NC_014562_2553911..2632519	IME	78609	72	1	T4SS_MOBP1	none	0	1		Proteobacteria	Pantoea
NC_014614_336018..369589	IME	33572	29	1	T4SS_MOBP1,profile_MOBM,profile_MOBT	none	0	0		Firmicutes_A	Acetoanaerobium
NC_014624_1084993..1088331	NA	3339	3	1	T4SS_MOBV	none	0	0		Firmicutes_A	Eubacterium
NC_014624_2574892..2603579	NA	28688	31	1	T4SS_MOBP1	none	0	0		Firmicutes_A	Eubacterium
NC_014624_2703029..2711689	IME	8661	9	0	NA	none	0	0		Firmicutes_A	Eubacterium
NC_014624_487458..491601	NA	4144	4	1	T4SS_MOBQ	none	0	0		Firmicutes_A	Eubacterium
NC_014624_954917..962007	NA	7091	8	1	T4SS_MOBV	none	0	0		Firmicutes_A	Eubacterium
NC_014638_210554..222450	IME	11897	9	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Bifidobacterium
NC_014638_377949..385313	NA	7365	5	0	NA	none	0	0		Actinobacteriota	Bifidobacterium
NC_014640_1127769..1210927	NA	83159	90	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Achromobacter
NC_014650_2941750..2988079	ICE	46330	44	1	T4SS_MOBC	none	0	0		Firmicutes	Parageobacillus
NC_014657_865557..908599	NA	43043	48	0	NA	none	0	0		Firmicutes_A	Caldicellulosiruptor
NC_014664_1549702..1606771	IME	57070	63	1	T4SS_MOBP1	none	0	0		Proteobacteria	Rhodomicrobium
NC_014664_2063843..2091442	IME	27600	20	1	T4SS_MOBP1	none	0	0		Proteobacteria	Rhodomicrobium
NC_014664_3019135..3101085	ICE	81951	78	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0		Proteobacteria	Rhodomicrobium
NC_014666_7157702..7190445	NA	32744	34	0	NA	none	0	0		Actinobacteriota	Frankia
NC_014666_8462173..8478503	IME	16331	9	1	profile_MOBF	none	0	0		Actinobacteriota	Frankia
NC_014721_2150453..2153571	NA	3119	4	0	NA	none	0	0		Firmicutes_A	Caldicellulosiruptor
NC_014752_1149374..1448712	ICE	299339	244	1	T4SS_MOBP1	none	0	1		Proteobacteria	Neisseria
NC_014762_89716..94859	NA	5144	4	0	NA	none	0	0		Campylobacterota	Sulfuricurvum
NC_014815_3278483..3297122	AICE	18640	24	0	NA	none	0	0		Actinobacteriota	Micromonospora
NC_014815_655515..661487	NA	5973	7	0	NA	none	0	0		Actinobacteriota	Micromonospora
NC_014815_6792491..6799826	NA	7336	11	0	NA	none	0	0		Actinobacteriota	Micromonospora
NC_014830_16975..46389	NA	29415	29	0	NA	none	0	1		Actinobacteriota	Intrasporangium
NC_014833_1261848..1281067	IME	19220	14	1	T4SS_MOBP1,T4SS_MOBQ	none	0	0		Firmicutes_A	Ruminococcus_D
NC_014833_1396515..1434310	NA	37796	41	1	T4SS_MOBP1	none	0	0		Firmicutes_A	Ruminococcus_D
NC_014833_1641132..1730609	NA	89478	69	1	T4SS_MOBP1	none	0	0		Firmicutes_A	Ruminococcus_D
NC_014833_2800767..2837474	IME	36708	39	1	T4SS_MOBV,profile_MOBT	none	0	0		Firmicutes_A	Ruminococcus_D
NC_014833_3298203..3303394	NA	5192	6	1	T4SS_MOBP1	none	0	0		Firmicutes_A	Ruminococcus_D
NC_014833_3638997..3671473	ICE	32477	30	1	T4SS_MOBP1,T4SS_MOBP2	none	0	0		Firmicutes_A	Ruminococcus_D
