dataset	mpf_class	min_seq_id	rep	n_elem	prevalence_pct	aa	known	lipobox_strict	lipobox_relaxed	tm_count	anchor_mode	passes
ice	MPF_B	0.5	193781	5	1.75	159		0	0	0	none	0
ice	MPF_B	0.7	145645	39	13.68	168		0	0	0	none	0
ice	MPF_B	0.7	51343	36	12.63	72		0	0	0	none	0
ice	MPF_B	0.7	17921	29	10.18	102		0	0	0	none	0
ice	MPF_B	0.7	365330	28	9.82	253		0	0	0	none	0
ice	MPF_B	0.7	10134	27	9.47	137		0	0	0	none	0
ice	MPF_B	0.7	58974	27	9.47	143		0	0	0	none	0
ice	MPF_B	0.7	146240	26	9.12	78		0	0	0	none	0
ice	MPF_B	0.7	96853	23	8.07	210		0	0	1	single_pass	1
ice	MPF_B	0.7	345294	23	8.07	119		0	1	0	none	0
ice	MPF_B	0.7	17908	23	8.07	145		0	0	0	none	0
ice	MPF_B	0.7	145635	22	7.72	155		0	0	0	none	0
ice	MPF_B	0.7	10145	22	7.72	143		0	0	0	none	0
ice	MPF_B	0.7	222050	22	7.72	117		0	0	0	none	0
ice	MPF_B	0.7	10129	21	7.37	246		0	0	0	none	0
ice	MPF_B	0.7	10131	21	7.37	117		0	0	0	none	0
ice	MPF_B	0.7	10132	21	7.37	143		0	0	0	none	0
ice	MPF_B	0.7	10137	21	7.37	147		0	0	2	multi_pass	1
ice	MPF_B	0.7	42131	21	7.37	83		0	0	0	none	0
ice	MPF_B	0.7	145607	21	7.37	141		0	0	0	none	0
ice	MPF_B	0.7	363094	21	7.37	177		0	0	0	none	0
ice	MPF_B	0.7	345321	21	7.37	198		0	0	1	single_pass	1
ice	MPF_B	0.7	365667	21	7.37	140		0	0	0	none	0
ice	MPF_B	0.7	10148	21	7.37	106		0	0	0	none	0
ice	MPF_B	0.7	10150	21	7.37	92		0	0	0	none	0
ice	MPF_B	0.7	10151	21	7.37	100		0	0	0	none	0
ice	MPF_B	0.7	328702	20	7.02	101		0	0	0	none	0
ice	MPF_B	0.7	51367	20	7.02	221		0	0	0	none	0
ice	MPF_B	0.7	51255	20	7.02	240		0	0	0	none	0
ice	MPF_B	0.7	215608	19	6.67	200		0	0	0	none	0
ice	MPF_B	0.7	204166	19	6.67	87		0	0	0	none	0
ice	MPF_B	0.7	204199	19	6.67	241		0	0	0	none	0
ice	MPF_B	0.7	10149	19	6.67	117		0	0	0	none	0
ice	MPF_B	0.7	44881	19	6.67	73		0	0	0	none	0
ice	MPF_B	0.7	10110	18	6.32	176		0	0	0	none	0
ice	MPF_B	0.7	365348	18	6.32	225		0	0	0	none	0
ice	MPF_B	0.7	1006	18	6.32	142		0	0	0	none	0
ice	MPF_B	0.7	38473	18	6.32	73		0	0	0	none	0
ice	MPF_B	0.7	246899	18	6.32	104		0	0	0	none	0
ice	MPF_B	0.7	204717	18	6.32	241		0	0	0	none	0
ice	MPF_B	0.7	10109	17	5.96	138		0	0	0	none	0
ice	MPF_B	0.7	160775	17	5.96	244		0	0	1	single_pass	1
ice	MPF_B	0.7	59087	17	5.96	200		0	0	0	none	0
ice	MPF_B	0.7	145705	17	5.96	139		0	0	3	multi_pass	1
ice	MPF_B	0.7	18369	17	5.96	143		0	0	0	none	0
ice	MPF_B	0.7	144200	17	5.96	201		0	0	1	single_pass	1
ice	MPF_B	0.7	1204	17	5.96	119		0	0	0	none	0
ice	MPF_B	0.7	1205	17	5.96	148		0	0	0	none	0
ice	MPF_B	0.7	279433	17	5.96	87		0	0	0	none	0
ice	MPF_B	0.7	279443	17	5.96	176		0	0	0	none	0
ice	MPF_B	0.7	51211	17	5.96	157		0	0	0	none	0
ice	MPF_B	0.7	385376	16	5.61	185		0	0	0	none	0
ice	MPF_B	0.7	18409	16	5.61	102		0	0	0	none	0
ice	MPF_B	0.7	48269	16	5.61	76		0	0	0	none	0
ice	MPF_B	0.7	215857	16	5.61	139		0	0	0	none	0
ice	MPF_B	0.7	1213	16	5.61	140		0	0	0	none	0
ice	MPF_B	0.7	160798	15	5.26	102		0	0	0	none	0
ice	MPF_B	0.7	328692	15	5.26	130		0	0	0	none	0
ice	MPF_B	0.7	58679	15	5.26	142		0	0	0	none	0
ice	MPF_B	0.7	44876	15	5.26	81		0	0	0	none	0
ice	MPF_B	0.7	22666	15	5.26	209		0	0	1	single_pass	1
ice	MPF_B	0.7	1226	15	5.26	128		0	0	0	none	0
ice	MPF_B	0.7	1237	15	5.26	176		0	0	0	none	0
ice	MPF_B	0.7	1257	15	5.26	140		0	0	0	none	0
ice	MPF_B	0.7	1264	15	5.26	172		0	0	0	none	0
ice	MPF_B	0.7	344626	15	5.26	132		0	0	0	none	0
ice	MPF_B	0.7	44882	15	5.26	71		0	0	1	single_pass	1
ice	MPF_B	0.7	10108	14	4.91	72		0	0	0	none	0
ice	MPF_B	0.7	70450	14	4.91	196		0	0	0	none	0
ice	MPF_B	0.7	39090	14	4.91	131		0	0	3	multi_pass	1
ice	MPF_B	0.7	1238	14	4.91	106		0	0	0	none	0
ice	MPF_B	0.7	1254	14	4.91	118		0	0	0	none	0
ice	MPF_B	0.7	1255	14	4.91	121		0	0	0	none	0
ice	MPF_B	0.7	144321	14	4.91	164		0	0	1	single_pass	1
ice	MPF_B	0.7	366980	14	4.91	91		0	0	2	multi_pass	1
ice	MPF_B	0.7	109302	14	4.91	98		0	0	0	none	0
ice	MPF_B	0.7	28781	13	4.56	120		0	0	0	none	0
ice	MPF_B	0.7	268433	13	4.56	58		0	0	0	none	0
ice	MPF_B	0.7	144099	13	4.56	196		0	0	0	none	0
ice	MPF_B	0.7	185279	13	4.56	136		0	0	0	none	0
ice	MPF_B	0.7	359906	13	4.56	152		1	0	0	lipid	1
ice	MPF_B	0.7	1261	13	4.56	233		0	0	0	none	0
ice	MPF_B	0.7	33331	12	4.21	89		0	0	0	none	0
ice	MPF_B	0.7	33332	12	4.21	104		0	0	0	none	0
ice	MPF_B	0.7	1219	12	4.21	195		0	0	0	none	0
ice	MPF_B	0.7	1224	12	4.21	113		0	0	0	none	0
ice	MPF_B	0.7	144475	11	3.86	168		0	0	0	none	0
ice	MPF_B	0.7	58992	11	3.86	93		0	0	2	multi_pass	1
ice	MPF_B	0.7	70453	11	3.86	102		0	0	3	multi_pass	1
ice	MPF_B	0.7	318615	11	3.86	132		0	0	0	none	0
ice	MPF_B	0.7	58976	11	3.86	136		0	0	0	none	0
ice	MPF_B	0.7	39070	11	3.86	149		0	0	0	none	0
ice	MPF_B	0.7	39072	11	3.86	71		0	0	1	single_pass	1
ice	MPF_B	0.7	39094	11	3.86	140		0	0	0	none	0
ice	MPF_B	0.7	39095	11	3.86	250		0	0	0	none	0
ice	MPF_B	0.7	39096	11	3.86	140		0	0	0	none	0
ice	MPF_B	0.7	39097	11	3.86	139		0	0	1	single_pass	1
ice	MPF_B	0.7	38470	11	3.86	176		0	0	0	none	0
ice	MPF_B	0.7	144294	11	3.86	76		0	0	0	none	0
ice	MPF_B	0.7	44951	11	3.86	246		0	0	1	single_pass	1
ice	MPF_B	0.7	336608	11	3.86	243		0	0	0	none	0
ice	MPF_B	0.7	136520	10	3.51	95		0	0	0	none	0
ice	MPF_B	0.7	365469	10	3.51	203		0	0	0	none	0
ice	MPF_B	0.7	385548	10	3.51	64		0	0	0	none	0
ice	MPF_B	0.7	215401	10	3.51	220		0	0	0	none	0
ice	MPF_B	0.7	192019	10	3.51	132		0	0	0	none	0
ice	MPF_B	0.7	201708	10	3.51	174		0	0	3	multi_pass	1
ice	MPF_B	0.7	222090	10	3.51	88		0	0	1	single_pass	1
ice	MPF_B	0.7	360127	10	3.51	133		0	0	0	none	0
ice	MPF_B	0.7	5735	10	3.51	140		0	0	0	none	0
ice	MPF_B	0.7	5758	10	3.51	96		0	0	0	none	0
ice	MPF_B	0.7	231554	9	3.16	206		0	0	0	none	0
ice	MPF_B	0.7	238039	9	3.16	57		0	0	0	none	0
ice	MPF_B	0.7	70451	9	3.16	128		0	0	3	multi_pass	1
ice	MPF_B	0.7	144067	9	3.16	126		0	0	0	none	0
ice	MPF_B	0.7	231409	9	3.16	218		0	0	0	none	0
ice	MPF_B	0.7	231410	9	3.16	170		0	1	8	multi_pass	1
ice	MPF_B	0.7	344314	9	3.16	211		0	0	0	none	0
ice	MPF_B	0.7	44831	9	3.16	120		0	0	0	none	0
ice	MPF_B	0.7	44616	9	3.16	128		0	0	0	none	0
ice	MPF_B	0.7	336094	9	3.16	124		0	0	1	single_pass	1
ice	MPF_B	0.7	39066	9	3.16	103		0	0	0	none	0
ice	MPF_B	0.7	39067	9	3.16	108		0	0	0	none	0
ice	MPF_B	0.7	336074	9	3.16	92		0	0	0	none	0
ice	MPF_B	0.7	279606	9	3.16	203		0	0	0	none	0
ice	MPF_B	0.7	51240	9	3.16	69		0	0	0	none	0
ice	MPF_B	0.7	5751	9	3.16	159		0	0	0	none	0
ice	MPF_B	0.7	109304	9	3.16	69		0	0	3	multi_pass	1
ice	MPF_B	0.7	5787	8	2.81	92		0	0	0	none	0
ice	MPF_B	0.7	38717	8	2.81	139		0	0	0	none	0
ice	MPF_B	0.7	345649	8	2.81	77		0	0	0	none	0
ice	MPF_B	0.7	70435	8	2.81	55		1	1	0	lipid	1
ice	MPF_B	0.7	70443	8	2.81	113		0	0	0	none	0
ice	MPF_B	0.7	70483	8	2.81	67		0	0	0	none	0
ice	MPF_B	0.7	17732	8	2.81	73		0	0	0	none	0
ice	MPF_B	0.7	78988	8	2.81	124		0	0	0	none	0
ice	MPF_B	0.7	78992	8	2.81	84		0	0	0	none	0
ice	MPF_B	0.7	238142	8	2.81	218		0	0	0	none	0
ice	MPF_B	0.7	18411	8	2.81	126		0	0	0	none	0
ice	MPF_B	0.7	44832	8	2.81	150		0	0	1	single_pass	1
ice	MPF_B	0.7	58661	8	2.81	127		0	0	0	none	0
ice	MPF_B	0.7	204269	8	2.81	145		0	0	0	none	0
ice	MPF_B	0.7	363066	8	2.81	92		0	0	0	none	0
ice	MPF_B	0.7	39114	8	2.81	128		0	0	0	none	0
ice	MPF_B	0.7	39116	8	2.81	59		0	0	0	none	0
ice	MPF_B	0.7	39117	8	2.81	88		0	0	0	none	0
ice	MPF_B	0.7	39118	8	2.81	105		0	0	0	none	0
ice	MPF_B	0.7	39119	8	2.81	108		0	0	0	none	0
ice	MPF_B	0.7	136558	8	2.81	151		0	0	1	single_pass	1
ice	MPF_B	0.7	196222	8	2.81	195		0	0	0	none	0
ice	MPF_B	0.7	314285	8	2.81	112		0	0	0	none	0
ice	MPF_B	0.7	51209	8	2.81	108		0	0	0	none	0
ice	MPF_B	0.7	5759	8	2.81	114		0	0	0	none	0
ice	MPF_B	0.7	5760	8	2.81	237		0	0	0	none	0
ice	MPF_B	0.7	5763	8	2.81	69		0	0	0	none	0
ice	MPF_B	0.7	5780	8	2.81	91		0	0	0	none	0
ice	MPF_B	0.7	318405	7	2.46	110		0	0	0	none	0
ice	MPF_B	0.7	78173	7	2.46	65		0	0	0	none	0
ice	MPF_B	0.7	70449	7	2.46	181		0	0	0	none	0
ice	MPF_B	0.7	185394	7	2.46	114		0	0	0	none	0
ice	MPF_B	0.7	185415	7	2.46	141		0	0	0	none	0
ice	MPF_B	0.7	204526	7	2.46	120		0	0	0	none	0
ice	MPF_B	0.7	78989	7	2.46	90		0	0	0	none	0
ice	MPF_B	0.7	96851	7	2.46	145		0	0	0	none	0
ice	MPF_B	0.7	135570	7	2.46	83		0	0	0	none	0
ice	MPF_B	0.7	135571	7	2.46	165		0	0	0	none	0
ice	MPF_B	0.7	44874	7	2.46	81		0	0	0	none	0
ice	MPF_B	0.7	365567	7	2.46	132		0	0	0	none	0
ice	MPF_B	0.7	257594	7	2.46	149		0	0	0	none	0
ice	MPF_B	0.7	351167	7	2.46	127		0	0	0	none	0
ice	MPF_B	0.7	997	7	2.46	145		0	0	0	none	0
ice	MPF_B	0.7	78080	7	2.46	142		0	0	0	none	0
ice	MPF_B	0.7	136563	7	2.46	109		0	0	0	none	0
ice	MPF_B	0.7	276304	7	2.46	248		0	0	0	none	0
ice	MPF_B	0.7	224765	7	2.46	88		0	0	0	none	0
ice	MPF_B	0.7	141673	7	2.46	179		0	0	0	none	0
ice	MPF_B	0.7	201713	7	2.46	73		0	0	0	none	0
ice	MPF_B	0.7	215188	7	2.46	221		0	0	1	single_pass	1
ice	MPF_B	0.7	51241	7	2.46	200		0	0	3	multi_pass	1
ice	MPF_B	0.7	5732	7	2.46	131		0	0	0	none	0
ice	MPF_B	0.7	5764	7	2.46	99		0	0	0	none	0
ice	MPF_B	0.7	5856	6	2.11	99		0	0	0	none	0
ice	MPF_B	0.7	5857	6	2.11	100		0	0	0	none	0
ice	MPF_B	0.7	42071	6	2.11	240		0	0	0	none	0
ice	MPF_B	0.7	42077	6	2.11	117		0	0	1	single_pass	1
ice	MPF_B	0.7	136543	6	2.11	198		0	0	3	multi_pass	1
ice	MPF_B	0.7	144456	6	2.11	183		0	0	0	none	0
ice	MPF_B	0.7	144458	6	2.11	217		0	0	6	multi_pass	1
ice	MPF_B	0.7	58666	6	2.11	125		0	0	0	none	0
ice	MPF_B	0.7	58689	6	2.11	101		0	0	0	none	0
ice	MPF_B	0.7	67634	6	2.11	156		0	0	0	none	0
ice	MPF_B	0.7	67635	6	2.11	226		0	0	1	single_pass	1
ice	MPF_B	0.7	70437	6	2.11	79		0	0	0	none	0
ice	MPF_B	0.7	70445	6	2.11	83		0	0	0	none	0
ice	MPF_B	0.7	145679	6	2.11	157		0	0	0	none	0
ice	MPF_B	0.7	145758	6	2.11	232		0	0	0	none	0
ice	MPF_B	0.7	204104	6	2.11	135		0	0	0	none	0
ice	MPF_B	0.7	78942	6	2.11	131		0	0	0	none	0
ice	MPF_B	0.7	78978	6	2.11	168		0	0	0	none	0
ice	MPF_B	0.7	139544	6	2.11	169		0	0	0	none	0
ice	MPF_B	0.7	17719	6	2.11	197		0	0	0	none	0
ice	MPF_B	0.7	129015	6	2.11	165		0	0	0	none	0
ice	MPF_B	0.7	129020	6	2.11	93		0	0	0	none	0
ice	MPF_B	0.7	231387	6	2.11	227		0	0	0	none	0
ice	MPF_B	0.7	231392	6	2.11	74		0	0	0	none	0
ice	MPF_B	0.7	238143	6	2.11	222		0	0	0	none	0
ice	MPF_B	0.7	238144	6	2.11	223		0	0	0	none	0
ice	MPF_B	0.7	18388	6	2.11	158		0	0	1	single_pass	1
ice	MPF_B	0.7	369042	6	2.11	94		0	0	0	none	0
ice	MPF_B	0.7	48231	6	2.11	118		0	0	0	none	0
ice	MPF_B	0.7	204226	6	2.11	148		1	1	0	lipid	1
ice	MPF_B	0.7	205494	6	2.11	212		0	1	0	none	0
ice	MPF_B	0.7	22684	6	2.11	173		0	0	0	none	0
ice	MPF_B	0.7	376441	6	2.11	165		0	0	0	none	0
ice	MPF_B	0.7	204619	6	2.11	131		0	0	0	none	0
ice	MPF_B	0.7	252571	6	2.11	190		0	0	0	none	0
ice	MPF_B	0.7	1001	6	2.11	62		0	0	1	single_pass	1
ice	MPF_B	0.7	1222	6	2.11	116		0	0	0	none	0
ice	MPF_B	0.7	38472	6	2.11	70		0	0	3	multi_pass	1
ice	MPF_B	0.7	38498	6	2.11	208		0	0	0	none	0
ice	MPF_B	0.7	78052	6	2.11	216		0	0	0	none	0
ice	MPF_B	0.7	78053	6	2.11	182		0	0	0	none	0
ice	MPF_B	0.7	78056	6	2.11	73		0	0	0	none	0
ice	MPF_B	0.7	78058	6	2.11	147		0	0	0	none	0
ice	MPF_B	0.7	78077	6	2.11	195		0	0	1	single_pass	1
ice	MPF_B	0.7	78084	6	2.11	173		0	0	0	none	0
ice	MPF_B	0.7	78110	6	2.11	119		0	0	0	none	0
ice	MPF_B	0.7	78160	6	2.11	119		0	0	0	none	0
ice	MPF_B	0.7	78161	6	2.11	103		0	0	0	none	0
ice	MPF_B	0.7	78162	6	2.11	97		0	0	0	none	0
ice	MPF_B	0.7	215386	6	2.11	173		0	0	0	none	0
ice	MPF_B	0.7	215440	6	2.11	134		0	0	0	none	0
ice	MPF_B	0.7	345067	6	2.11	176		0	0	0	none	0
ice	MPF_B	0.7	235918	6	2.11	83		0	0	0	none	0
ice	MPF_B	0.7	247003	6	2.11	59		0	0	0	none	0
ice	MPF_B	0.7	226313	6	2.11	88		0	0	0	none	0
ice	MPF_B	0.7	231424	6	2.11	137		0	0	0	none	0
ice	MPF_B	0.7	231425	6	2.11	80		0	0	0	none	0
ice	MPF_B	0.7	231474	6	2.11	83		0	0	3	multi_pass	1
ice	MPF_B	0.7	235774	6	2.11	195		0	0	0	none	0
ice	MPF_B	0.7	238220	6	2.11	199		0	0	0	none	0
ice	MPF_B	0.7	201711	6	2.11	101		0	0	0	none	0
ice	MPF_B	0.7	205100	6	2.11	203		0	0	0	none	0
ice	MPF_B	0.7	215528	6	2.11	124		0	0	3	multi_pass	1
ice	MPF_B	0.7	314284	6	2.11	69		0	0	0	none	0
ice	MPF_B	0.7	344576	6	2.11	234		0	0	0	none	0
ice	MPF_B	0.7	50	6	2.11	190		0	0	5	multi_pass	1
ice	MPF_B	0.7	55	6	2.11	155		0	0	2	multi_pass	1
ice	MPF_B	0.7	68	6	2.11	234		0	0	1	single_pass	1
ice	MPF_B	0.7	69	6	2.11	128		0	0	0	none	0
ice	MPF_B	0.7	71	6	2.11	133		0	0	0	none	0
ice	MPF_B	0.7	279236	6	2.11	127		0	0	0	none	0
ice	MPF_B	0.7	5689	6	2.11	97		0	0	0	none	0
ice	MPF_B	0.7	5697	6	2.11	70		0	0	3	multi_pass	1
ice	MPF_B	0.7	5699	6	2.11	91		0	0	0	none	0
ice	MPF_B	0.7	5706	6	2.11	182		0	0	0	none	0
ice	MPF_B	0.7	5728	6	2.11	102		0	0	0	none	0
ice	MPF_B	0.7	235900	6	2.11	209		0	0	0	none	0
ice	MPF_B	0.7	235901	6	2.11	111		0	0	0	none	0
ice	MPF_B	0.7	136279	5	1.75	138		0	0	5	multi_pass	1
ice	MPF_B	0.7	144546	5	1.75	148		0	0	0	none	0
ice	MPF_B	0.7	146117	5	1.75	163		0	0	1	single_pass	1
ice	MPF_B	0.7	345591	5	1.75	107		0	0	0	none	0
ice	MPF_B	0.7	238074	5	1.75	91		0	0	0	none	0
ice	MPF_B	0.7	314264	5	1.75	148		0	0	0	none	0
ice	MPF_B	0.7	70442	5	1.75	231		0	0	0	none	0
ice	MPF_B	0.7	144664	5	1.75	220		0	0	0	none	0
ice	MPF_B	0.7	256243	5	1.75	148		0	0	0	none	0
ice	MPF_B	0.7	306875	5	1.75	220		0	0	0	none	0
ice	MPF_B	0.7	330831	5	1.75	94		0	0	1	single_pass	1
ice	MPF_B	0.7	365442	5	1.75	247		0	0	0	none	0
ice	MPF_B	0.7	67163	5	1.75	71		0	0	0	none	0
ice	MPF_B	0.7	67180	5	1.75	156		0	0	1	single_pass	1
ice	MPF_B	0.7	67181	5	1.75	69		0	0	0	none	0
ice	MPF_B	0.7	67186	5	1.75	221		0	0	0	none	0
ice	MPF_B	0.7	67188	5	1.75	223		0	0	0	none	0
ice	MPF_B	0.7	67192	5	1.75	110		0	0	1	single_pass	1
ice	MPF_B	0.7	78975	5	1.75	131		0	0	0	none	0
ice	MPF_B	0.7	139546	5	1.75	58		0	0	0	none	0
ice	MPF_B	0.7	96613	5	1.75	127		0	0	0	none	0
ice	MPF_B	0.7	96646	5	1.75	237		0	0	0	none	0
ice	MPF_B	0.7	129009	5	1.75	144		0	0	0	none	0
ice	MPF_B	0.7	129011	5	1.75	68		0	0	0	none	0
ice	MPF_B	0.7	129016	5	1.75	72		0	0	0	none	0
ice	MPF_B	0.7	129021	5	1.75	94		0	0	0	none	0
ice	MPF_B	0.7	129037	5	1.75	127		0	0	0	none	0
ice	MPF_B	0.7	129039	5	1.75	141		0	0	0	none	0
ice	MPF_B	0.7	231386	5	1.75	221		0	0	2	multi_pass	1
ice	MPF_B	0.7	235704	5	1.75	97		0	0	0	none	0
ice	MPF_B	0.7	238092	5	1.75	109		0	0	0	none	0
ice	MPF_B	0.7	238093	5	1.75	188		0	0	0	none	0
ice	MPF_B	0.7	238095	5	1.75	141		0	0	0	none	0
ice	MPF_B	0.7	238103	5	1.75	109		0	0	4	multi_pass	1
ice	MPF_B	0.7	238123	5	1.75	70		0	0	0	none	0
ice	MPF_B	0.7	238172	5	1.75	189		0	0	0	none	0
ice	MPF_B	0.7	238193	5	1.75	146		0	0	0	none	0
ice	MPF_B	0.7	238195	5	1.75	97		0	0	0	none	0
ice	MPF_B	0.7	369050	5	1.75	123		0	0	0	none	0
ice	MPF_B	0.7	131927	5	1.75	240		0	0	0	none	0
ice	MPF_B	0.7	131935	5	1.75	148		0	0	0	none	0
ice	MPF_B	0.7	137932	5	1.75	244		0	0	0	none	0
ice	MPF_B	0.7	144231	5	1.75	171		0	0	0	none	0
ice	MPF_B	0.7	144232	5	1.75	238		0	0	0	none	0
ice	MPF_B	0.7	78047	5	1.75	187		0	0	0	none	0
ice	MPF_B	0.7	78285	5	1.75	129		0	0	0	none	0
ice	MPF_B	0.7	42122	5	1.75	209		0	0	0	none	0
ice	MPF_B	0.7	365309	5	1.75	219		0	1	0	none	0
ice	MPF_B	0.7	145641	5	1.75	93		0	0	0	none	0
ice	MPF_B	0.7	145658	5	1.75	172		0	0	0	none	0
ice	MPF_B	0.7	160543	5	1.75	111		0	0	0	none	0
ice	MPF_B	0.7	160563	5	1.75	83		0	0	0	none	0
ice	MPF_B	0.7	22689	5	1.75	233		0	0	0	none	0
ice	MPF_B	0.7	365102	5	1.75	147		0	0	0	none	0
ice	MPF_B	0.7	331486	5	1.75	135		0	0	0	none	0
ice	MPF_B	0.7	331487	5	1.75	165		0	0	0	none	0
ice	MPF_B	0.7	331488	5	1.75	64		0	0	0	none	0
ice	MPF_B	0.7	331490	5	1.75	191		0	0	0	none	0
ice	MPF_B	0.7	204221	5	1.75	153		0	0	5	multi_pass	1
ice	MPF_B	0.7	365569	5	1.75	145		0	0	0	none	0
ice	MPF_B	0.7	365599	5	1.75	117		0	0	1	single_pass	1
ice	MPF_B	0.7	976	5	1.75	150		0	0	0	none	0
ice	MPF_B	0.7	294479	5	1.75	183		0	0	1	single_pass	1
ice	MPF_B	0.7	51585	5	1.75	227		1	1	0	lipid	1
ice	MPF_B	0.7	51597	5	1.75	228		0	0	0	none	0
ice	MPF_B	0.7	51605	5	1.75	96		0	0	0	none	0
ice	MPF_B	0.7	51608	5	1.75	125		0	0	0	none	0
ice	MPF_B	0.7	51622	5	1.75	149		0	0	2	multi_pass	1
ice	MPF_B	0.7	38495	5	1.75	65		0	0	0	none	0
ice	MPF_B	0.7	38497	5	1.75	136		0	1	0	none	0
ice	MPF_B	0.7	38508	5	1.75	155		0	0	4	multi_pass	1
ice	MPF_B	0.7	355324	5	1.75	194		0	0	6	multi_pass	1
ice	MPF_B	0.7	78109	5	1.75	163		0	0	0	none	0
ice	MPF_B	0.7	204792	5	1.75	65		0	0	0	none	0
ice	MPF_B	0.7	18484	5	1.75	142		0	0	0	none	0
ice	MPF_B	0.7	215354	5	1.75	183		0	0	0	none	0
ice	MPF_B	0.7	215813	5	1.75	149		0	0	0	none	0
ice	MPF_B	0.7	224941	5	1.75	234		0	0	0	none	0
ice	MPF_B	0.7	305886	5	1.75	240		0	0	0	none	0
ice	MPF_B	0.7	146189	5	1.75	93		0	0	0	none	0
ice	MPF_B	0.7	146193	5	1.75	70		0	0	0	none	0
ice	MPF_B	0.7	256080	5	1.75	46		1	1	0	lipid	1
ice	MPF_B	0.7	345743	5	1.75	209		0	0	1	single_pass	1
ice	MPF_B	0.7	231426	5	1.75	157		0	0	0	none	0
ice	MPF_B	0.7	231516	5	1.75	149		0	0	0	none	0
ice	MPF_B	0.7	238206	5	1.75	76		0	0	0	none	0
ice	MPF_B	0.7	238207	5	1.75	133		0	0	0	none	0
ice	MPF_B	0.7	238249	5	1.75	159		0	0	3	multi_pass	1
ice	MPF_B	0.7	238257	5	1.75	239		0	0	0	none	0
ice	MPF_B	0.7	205090	5	1.75	43		0	0	0	none	0
ice	MPF_B	0.7	205096	5	1.75	95		0	0	0	none	0
ice	MPF_B	0.7	215307	5	1.75	146		0	0	0	none	0
ice	MPF_B	0.7	215514	5	1.75	192		0	0	2	multi_pass	1
ice	MPF_B	0.7	336517	5	1.75	214		0	0	0	none	0
ice	MPF_B	0.7	331363	5	1.75	249		0	0	0	none	0
ice	MPF_B	0.7	336558	5	1.75	229		0	0	0	none	0
ice	MPF_B	0.7	336592	5	1.75	205		0	0	0	none	0
ice	MPF_B	0.7	43	5	1.75	152		0	0	0	none	0
ice	MPF_B	0.7	44	5	1.75	119		0	0	0	none	0
ice	MPF_B	0.7	45	5	1.75	173		0	0	0	none	0
ice	MPF_B	0.7	47	5	1.75	93		0	0	0	none	0
ice	MPF_B	0.7	56	5	1.75	215		0	0	0	none	0
ice	MPF_B	0.7	279231	5	1.75	134		0	0	0	none	0
ice	MPF_B	0.7	279232	5	1.75	117		0	0	0	none	0
ice	MPF_B	0.7	5690	5	1.75	234		0	0	0	none	0
ice	MPF_B	0.7	5717	5	1.75	132		0	0	0	none	0
ice	MPF_B	0.7	5721	5	1.75	79		0	0	0	none	0
ice	MPF_B	0.7	5723	5	1.75	232		0	0	0	none	0
ice	MPF_B	0.7	5727	5	1.75	56		0	0	0	none	0
ice	MPF_B	0.7	5761	5	1.75	233		0	0	0	none	0
ice	MPF_B	0.7	5771	5	1.75	135		0	0	4	multi_pass	1
ice	MPF_B	0.7	257268	5	1.75	147		0	0	0	none	0
ice	MPF_B	0.7	318408	4	1.4	183		0	0	0	none	0
ice	MPF_B	0.7	318409	4	1.4	194		0	0	0	none	0
ice	MPF_B	0.7	344910	4	1.4	122		0	0	0	none	0
ice	MPF_B	0.7	42074	4	1.4	79		1	1	1	ambiguous	1
ice	MPF_B	0.7	42087	4	1.4	177		0	0	1	single_pass	1
ice	MPF_B	0.7	42090	4	1.4	116		0	0	0	none	0
ice	MPF_B	0.7	42092	4	1.4	232		0	0	0	none	0
ice	MPF_B	0.7	136273	4	1.4	99		0	0	0	none	0
ice	MPF_B	0.7	146148	4	1.4	115		0	0	0	none	0
ice	MPF_B	0.7	385415	4	1.4	118		0	0	1	single_pass	1
ice	MPF_B	0.7	231615	4	1.4	93		0	0	0	none	0
ice	MPF_B	0.7	238005	4	1.4	41		0	0	0	none	0
ice	MPF_B	0.7	238076	4	1.4	76		0	0	0	none	0
ice	MPF_B	0.7	238078	4	1.4	191		0	0	0	none	0
ice	MPF_B	0.7	238080	4	1.4	150		0	0	4	multi_pass	1
ice	MPF_B	0.7	238081	4	1.4	93		0	0	0	none	0
ice	MPF_B	0.7	238085	4	1.4	70		0	0	0	none	0
ice	MPF_B	0.7	238086	4	1.4	129		0	0	0	none	0
ice	MPF_B	0.7	238087	4	1.4	135		0	0	0	none	0
ice	MPF_B	0.7	238088	4	1.4	100		0	0	0	none	0
ice	MPF_B	0.7	238089	4	1.4	91		0	0	0	none	0
ice	MPF_B	0.7	252413	4	1.4	183		0	0	0	none	0
ice	MPF_B	0.7	330646	4	1.4	166		0	0	5	multi_pass	1
ice	MPF_B	0.7	70438	4	1.4	123		0	0	0	none	0
ice	MPF_B	0.7	70463	4	1.4	81		0	0	0	none	0
ice	MPF_B	0.7	256224	4	1.4	97		0	0	0	none	0
ice	MPF_B	0.7	256225	4	1.4	58		0	0	0	none	0
ice	MPF_B	0.7	256226	4	1.4	110		0	0	0	none	0
ice	MPF_B	0.7	256239	4	1.4	104		0	0	0	none	0
ice	MPF_B	0.7	256296	4	1.4	137		0	0	0	none	0
ice	MPF_F	0.5	3469	45	18.91	129		0	0	2	multi_pass	1
ice	MPF_F	0.5	3494	44	18.49	230		0	0	0	none	0
